,package_look1,SQ2,package_yes2,home_lh,bk_regularly1,BA4,c6_10_1,c6_3_1,health1,pay,SQ1,h1_9_1,safery_grain1,natural_helpful,A19,effect_job1,effect_rice1,five_nutrient1,h1_6_2,solo_eat1,satisfy1,diet1,rice_helpful1,eat_bk,various_food1,h1_13_1,c6_4_2,h1_2_2,A11_1,SQ7,BA2,BA2_1
5328,0,44,0,1,1,2,0,0,0,7,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,2,4,5
5329,0,38,0,1,1,1,0,0,1,6,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,4,1,4,2
5330,1,59,0,0,1,1,0,0,0,4,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,4,2,3,3
5331,0,19,0,1,1,1,0,0,0,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,4,1,2,5
5332,0,60,0,0,1,1,0,1,1,4,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,3,2
5333,0,56,0,0,0,2,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,4,4
5334,0,50,1,0,1,1,0,1,1,5,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,4,1,4,6
5335,0,45,0,0,1,1,0,1,1,4,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,4,4
5336,0,56,0,1,1,1,0,1,0,3,2,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,4,1,3,2
5337,1,60,0,1,1,1,0,1,0,3,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,4,1,3,2
5338,0,61,0,0,1,2,0,0,1,2,2,1,1,0,2,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,2,1
5339,0,44,0,0,0,1,0,0,1,2,2,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,3,1,4,4
5340,0,70,0,0,1,2,0,0,0,2,1,1,1,1,2,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,2,1
5341,0,50,0,1,1,2,0,0,0,10,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,2,6,6
5342,1,39,1,1,1,2,0,1,1,9,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,2,1,6,3
5343,0,59,0,0,0,1,0,0,1,4,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,4,1,3,3
5344,1,41,0,0,1,1,0,1,1,5,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,3,1,6,3
5345,0,55,0,1,1,2,0,0,0,9,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,2,6,6
5346,0,55,0,1,1,2,0,1,0,3,2,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,2,2,4,2
5347,0,73,0,0,1,2,0,0,0,2,1,1,1,0,2,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,2,1
5348,1,60,0,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,2,2,4,2
5349,0,25,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,4,4
5350,0,36,1,0,1,2,0,0,0,4,2,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,6,5
5351,0,52,0,1,1,2,0,0,1,5,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,4,2
5352,1,31,0,0,1,2,0,0,0,5,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,6,5
5353,0,63,0,0,1,1,0,0,1,5,1,1,1,1,2,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,3,2
5354,0,73,0,0,1,2,0,0,0,2,1,1,1,1,2,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,2,1
5355,0,51,0,0,1,2,1,1,0,12,2,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,2,1,10,9
5356,1,53,0,0,1,1,0,1,0,12,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,4,1,10,9
5357,0,25,0,0,1,1,0,0,0,2,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,10,9
5358,1,23,0,0,1,2,0,0,0,4,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,2,1,10,9
5359,0,31,0,0,1,1,0,0,1,6,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,4,3
5360,0,35,0,0,1,1,0,0,1,6,2,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,2,1,6,7
5361,0,54,0,1,1,2,0,0,1,4,2,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,4,4
5362,1,37,0,0,1,1,0,0,0,4,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,2,1,6,7
5363,0,51,0,1,1,2,0,0,1,4,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,4,1,4,3
5364,0,28,0,0,0,2,0,0,1,3,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,5,5
5365,0,65,0,1,0,1,0,0,0,2,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,4,1,2,2
5366,0,58,0,1,1,2,0,0,1,6,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,4,2,5,3
5367,0,58,0,0,1,2,0,0,0,6,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,2,1,4,6
5368,0,63,0,1,1,1,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,3,1,2,3
5369,0,64,0,0,1,2,0,0,1,3,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3,5
5370,0,46,0,0,1,2,0,0,1,3,2,0,1,0,2,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,3,4
5371,1,62,0,1,1,2,0,1,0,2,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,4,1,2,3
5372,0,29,0,1,1,2,0,0,1,4,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,4,2,5,4
5373,0,62,1,0,1,2,0,1,0,3,2,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,4,1,2,3
5374,0,54,0,0,1,1,0,1,1,4,2,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,4,3
5375,0,70,0,0,1,2,0,1,0,3,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,4,1,3,4
5376,1,71,0,0,1,2,0,1,1,2,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,2,1,2,2
5377,0,49,0,0,1,1,0,0,1,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2
5378,0,59,0,0,0,2,0,0,0,2,1,1,1,0,2,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,2,4
5379,0,44,0,1,0,1,0,0,1,9,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,4,2,6,5
5380,0,43,0,0,1,1,0,1,1,1,2,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,5,4
5381,0,53,0,0,1,2,0,0,1,5,1,1,1,0,2,1,1,0,1,0,1,0,1,1,0,0,1,1,1,2,5,3
5382,0,29,0,0,1,1,0,0,1,4,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,5,6
5383,0,48,1,1,1,1,0,0,1,6,2,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,2,1,4,3
5384,0,65,0,1,1,1,0,1,1,4,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,3,2
5385,0,71,0,0,1,2,0,1,1,1,2,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,2,1,1,2
5386,0,69,0,0,1,2,0,0,0,1,1,0,1,0,2,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,2,3
5387,1,39,0,0,1,2,0,1,1,4,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4,5
5388,0,55,1,0,1,1,0,1,1,3,2,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,4,1,4,4
5389,0,73,0,1,1,1,0,0,1,2,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,2,2
5390,1,39,0,0,1,2,0,1,1,4,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,4,5
5391,0,64,1,1,1,1,0,1,1,2,2,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,2,2
5392,1,41,1,0,1,1,0,0,1,1,2,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,3,1,4,4
5393,0,49,0,0,1,1,0,1,1,3,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,3,1,4,4
5394,1,48,0,1,1,2,0,1,1,5,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,6,5
5395,0,46,0,1,1,1,0,1,1,5,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,2,1,3,2
5396,0,67,0,0,1,1,0,1,1,1,2,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,2
5397,0,58,1,1,1,1,0,0,1,4,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,4,1,3,2
5398,0,47,0,1,1,1,0,1,1,4,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,2,1,4,4
5399,0,49,1,1,1,1,0,1,1,4,2,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,4,1,3,4
5400,0,54,0,0,1,1,0,1,1,5,2,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,2,1,4,2
5401,0,42,0,0,0,1,0,1,1,4,2,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,4,1,3,2
5402,0,70,0,0,1,1,0,0,1,3,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,4,1,2,2
5403,0,72,1,0,1,2,0,1,1,1,2,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,4,1,1,1
5404,1,73,0,0,1,2,0,1,0,1,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,2,1,2,3
5405,0,71,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,3,1,1,2
5406,1,47,0,1,0,2,0,1,1,5,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,2,5,7
5407,1,73,0,0,0,2,0,1,0,2,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,2,1,2,3
5408,0,43,1,1,1,1,0,0,1,4,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,4,1,4,3
5409,0,72,0,0,0,2,0,0,0,1,2,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,2,1,1,3
5410,0,48,0,0,1,2,0,0,1,3,2,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,4,1,2,2
5411,0,35,1,1,0,1,0,1,1,2,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,4,1,4,3
5412,0,74,0,0,0,2,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,2,1,1,3
5413,0,58,0,0,0,1,0,1,1,2,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,4,4
5414,0,55,0,0,0,1,0,0,1,5,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,5,4
5415,0,61,0,0,0,2,0,1,0,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,1,3,3
5416,0,21,1,0,1,1,0,0,1,1,2,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,4,4
5417,0,42,0,0,1,1,0,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2
5418,1,29,0,0,0,1,0,1,1,5,2,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,3,1,3,4
5419,0,39,0,0,1,1,0,0,1,1,2,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,4,4
5420,0,53,0,0,1,2,0,1,1,2,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,2,1,2,2
5421,1,59,0,0,0,2,0,0,1,2,2,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,1,3,4
5422,0,36,0,0,1,2,0,0,1,3,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,4,1,2,2
5423,1,58,0,0,1,1,0,1,0,1,2,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,4,3
5424,0,44,0,0,0,1,0,0,1,6,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,4,1,4,4
5425,1,72,0,0,1,2,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,4,1,1,2
5426,0,48,0,1,1,1,0,0,1,4,2,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,4,1,3,3
5427,1,46,0,0,1,2,1,0,1,2,2,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,2,6
5428,0,26,0,0,1,1,0,0,1,4,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,2,1,3,2
5429,0,57,0,1,1,1,0,0,1,7,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,3,1,4,2
5430,0,27,0,0,1,2,0,0,1,4,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,3,5
5431,0,53,0,1,1,1,0,0,1,5,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,3,2
5432,0,62,0,0,0,2,0,0,0,2,2,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,2,1,6,4
5433,0,61,1,0,0,1,0,0,1,3,2,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,5,3
5434,1,48,1,0,1,1,0,1,1,5,2,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,3,1,4,6
5435,1,64,0,0,0,2,0,1,0,2,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,2,1,6,4
5436,0,61,0,1,1,2,0,0,0,4,1,0,1,1,2,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,4,3
5437,0,36,0,1,1,1,0,1,1,4,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,3,1,3,2
5438,0,37,0,0,1,1,0,0,1,1,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,4,1,4,3
5439,1,24,0,0,0,1,1,1,0,1,2,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,4,6
5440,0,71,0,0,0,2,0,0,0,2,2,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,3,1,2,2
5441,0,30,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,4,3
5442,0,72,0,0,1,2,0,0,0,3,1,1,1,0,2,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,3,2
5443,0,38,0,0,0,1,0,1,1,6,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,4,3
5444,0,26,0,0,1,2,0,0,0,3,1,0,1,1,2,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,4,3
5445,0,49,0,0,1,1,0,1,1,3,2,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,4,1,6,5
5446,0,52,0,0,1,1,0,0,0,7,2,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,2,5,5
5447,1,51,1,1,0,1,0,0,1,8,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,6,5
5448,1,66,0,0,1,2,0,0,1,4,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,4,1,3,5
5449,0,56,0,0,1,2,0,0,1,7,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,2,5,5
5450,0,23,0,0,1,2,0,0,0,1,2,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,2,5,5
5451,1,39,0,0,1,2,0,0,1,7,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,4,1,5,5
5452,1,52,1,0,1,2,0,0,1,1,2,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,4,1,1,2
5453,0,52,1,0,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,4,1,6,5
5454,0,44,0,0,1,1,0,1,1,1,2,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,4,1,1,4
5455,0,53,0,1,1,1,0,1,1,5,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,4,1,6,5
5456,1,72,0,0,1,2,0,0,0,3,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,4,1,2,2
5457,0,42,1,0,0,1,0,0,1,1,2,0,1,0,2,1,1,0,1,0,1,1,0,1,0,0,1,1,2,1,2,8
5458,0,55,1,1,1,1,0,0,1,7,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,4,1,4,6
5459,0,23,0,1,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,2,3
5460,0,52,0,1,1,2,0,0,0,2,1,0,1,0,2,1,1,0,1,0,1,0,1,0,1,0,1,1,3,1,2,8
5461,0,47,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,4,1,1,4
5462,0,23,1,0,0,1,0,0,0,1,1,0,1,0,2,1,1,0,1,0,1,0,0,0,0,0,1,1,2,1,2,8
5463,0,48,0,0,1,1,0,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,1,6,4
5464,1,54,0,1,1,2,0,0,0,5,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,2,6,4
5465,0,48,0,0,1,1,0,0,1,8,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,4,1,6,4
5466,1,27,0,1,0,2,0,0,1,4,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,2,6,4
5467,1,21,0,0,0,2,1,1,1,1,2,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,2,5,7
5468,1,24,0,1,1,2,0,0,1,5,2,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,2,6,4
5469,1,70,0,0,1,2,0,0,0,1,1,1,1,0,2,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,2
5470,1,43,1,1,1,1,0,0,1,5,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,4,1,5,11
5471,0,30,0,0,0,1,0,0,1,3,2,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,3,2
5472,0,40,0,1,1,1,0,0,0,5,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,2,1,6,4
5473,0,65,0,0,0,2,0,0,1,6,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2,1,4,4
5474,0,46,0,1,1,2,0,0,0,6,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,4,3
5475,0,29,1,1,0,2,0,0,0,4,2,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,4,1,4,3
5476,0,46,0,1,1,2,1,1,1,1,2,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,2,2,4,5
5477,1,42,0,0,1,1,0,1,0,4,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,2,1,7,8
5478,1,47,0,1,1,2,1,0,1,5,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,2,2,4,5
5479,0,43,1,1,1,2,0,0,0,8,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,7,8
5480,1,44,0,1,1,1,1,1,1,1,2,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,2,1,3,5
5481,0,61,1,0,1,1,0,0,1,1,2,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,2,1,3,3
5482,0,31,0,1,0,1,0,0,1,4,2,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,3,3
5483,0,61,0,0,1,2,0,0,0,4,2,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,3,1,4,2
5484,1,45,0,1,1,2,0,0,1,5,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,2,1,3,5
5485,0,50,0,1,0,1,0,0,1,2,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,2,4
5486,0,38,0,1,1,1,0,0,1,5,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,3,2
5487,0,53,0,0,1,2,0,0,1,2,2,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,3,1,2,2
5488,0,53,0,1,1,2,0,0,0,4,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,3,2
5489,0,58,0,0,0,1,1,1,1,1,2,1,1,1,2,1,1,0,0,0,1,1,1,1,0,1,1,0,2,1,9,8
5490,0,37,0,1,0,2,1,1,1,1,2,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,2,1,4,6
5491,0,48,0,0,1,1,0,1,1,2,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,2,1,3,4
5492,0,59,0,0,1,1,0,0,1,10,1,1,1,1,2,1,1,0,0,0,1,1,1,1,0,0,0,0,2,1,9,8
5493,0,35,0,1,1,1,0,0,0,6,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,2,1,9,8
5494,0,36,0,0,0,2,0,0,1,6,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,2,1,4,6
5495,1,48,0,0,1,2,0,1,1,2,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,4,1,2,6
5496,1,24,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,2,1,5,4
5497,0,24,0,0,0,2,0,0,1,4,2,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,9,4
5498,0,53,0,0,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,4,1,5,4
5499,1,56,0,0,0,2,0,0,1,4,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,5,7
5500,0,33,0,0,1,2,0,0,0,3,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,2,1,9,8
5501,1,23,0,0,1,2,0,0,0,1,2,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,2,1,9,8
5502,0,58,0,0,1,1,0,1,1,8,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,4,1,5,4
5503,0,41,0,1,0,2,0,0,0,4,2,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,2,1,6,2
5504,0,62,0,0,1,1,0,1,1,1,2,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,4,1,3,3
5505,0,68,0,0,1,1,0,1,1,5,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,4,1,3,3
5506,0,65,0,0,1,1,0,0,1,3,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,2,1,3,2
5507,0,56,0,0,1,2,0,0,1,2,2,1,1,1,2,1,0,0,1,1,1,0,1,1,0,0,0,1,2,1,2,2
5508,0,41,0,1,0,2,1,1,1,1,2,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,2,1,3,5
5509,0,67,0,0,1,1,0,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,4,2
5510,0,43,0,1,0,2,0,1,1,5,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,2,1,3,5
5511,1,50,1,0,1,1,0,1,0,5,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,2,5,5
5512,0,58,0,0,1,2,0,0,0,2,2,0,0,1,2,0,0,1,1,1,0,0,1,1,1,0,0,0,4,1,3,3
5513,1,52,0,1,1,1,0,1,1,8,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,6,7
5514,0,40,0,1,0,2,0,0,1,9,2,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,2,5,5
5515,0,71,0,0,0,2,0,1,0,2,2,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,2,1,3,4
5516,1,48,0,0,1,1,0,1,1,6,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,4,1,6,4
5517,0,44,0,0,1,1,0,0,1,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2
5518,1,73,0,0,1,1,0,0,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,4,1,3,4
5519,0,44,0,0,1,1,0,0,1,3,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2
5520,0,50,0,0,0,2,0,0,1,7,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,2,1,6,4
5521,0,40,0,0,1,1,0,0,1,3,2,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,2,1,3,3
5522,0,44,0,1,0,2,0,0,0,9,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,5,5
5523,1,36,0,0,1,1,0,1,1,4,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2
5524,0,59,0,0,0,2,0,1,1,1,2,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,2,1,1,2
5525,0,49,0,0,1,1,0,1,1,2,2,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,4,1,4,4
5526,1,63,0,0,1,2,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,4,1,1,2
5527,1,49,0,0,0,1,0,1,0,6,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,4,1,4,4
5528,1,44,0,0,0,2,0,0,1,6,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,6,7
5529,0,29,0,1,0,2,0,0,1,7,2,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,2,4,5
5530,1,69,0,0,1,2,0,0,0,1,2,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,2
5531,1,62,0,0,1,2,0,1,1,3,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,4,1,3,3
5532,0,30,0,1,0,1,1,0,0,7,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,2,4,5
5533,0,44,1,0,1,1,0,0,1,2,1,0,1,0,2,1,0,0,0,0,1,1,1,1,0,0,1,1,3,1,2,8
